Absolute Magnitude,Est Dia in KM(min),Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
22.4,0.0880146521,22.4213663146,0.2010399884,6,0.000317965,7.033,2458000.5,0.4758194774081156,0.8138767249034949,23.18568668072357,117.1112240445536,268.18616502096,0.4266183269852852,220.9403707579688,1.201135122821705,2457996.3603927726,5.556806412851552,1.342351123786957,0
25.8,0.0183888672,17.2746114639,0.4310155871,4,0.00186378,5.122,2458000.5,0.2048406780030454,1.240789317594743,13.7442332087249,161.933518574421,504.8303955012963,0.9866251925196996,13.92021256207252,1.494953442669786,2457935.0333707174,46.68495944704712,0.7131107857372974,0
25.0,0.02658,12.1185099534,0.3598014121,6,0.0187898,6.384,2458000.5,0.326860711970322,0.930233744449396,8.333753551706272,20.49127086505545,327.7076361182716,0.626176880439848,128.46312989278,1.234290608458944,2457939.7129855743,66.77697673554127,1.098540163006986,0
19.1,0.4023045798,10.8299262895,0.4306559914,0,0.214004,4.862,2458000.5,0.1493579627014401,1.32292378805863,21.26523155355708,122.4368331936925,555.777121989752,1.125334586264921,297.7298536948962,1.520512989852338,2457976.984646116,15.23187454710148,0.6477416679390378,0
18.8,0.4619074603,39.6053279147,0.3009631412,0,0.102643,3.242,2458000.5,0.8610933305709985,1.982738584288127,10.02263604097735,163.2099234123562,1019.756809422007,0.2754156130918373,199.3714586963143,3.690061555484416,2457894.2264480977,37.51725738061909,0.3530253455272793,0
25.2,0.0242412481,25.2112885836,0.4959739922,6,0.0119773,6.89,2458000.5,0.4416943551013883,0.8375570081279065,19.76759210755226,243.614950945384,279.9754763169043,0.4676128055622026,41.6483224835708,1.20750121069361,2457925.3675273424,96.60735473164922,1.285826904326849,0
20.0,0.2658,3.0890039286,0.2388244997,0,0.240288,3.788,2458000.5,0.3775493600967308,1.958154259500409,5.660561156228656,112.1644170272148,1000.849506520639,1.218854371855342,34.30691815167334,2.697454147145476,2457771.5533833597,82.35082442826075,0.3596944372301356,0
21.0,0.1677084622,20.0192419349,0.4780869949,1,0.0984179,6.469,2458000.5,0.4527922930841961,0.907864592986423,8.278695740027688,114.3798292883882,315.9585012447702,0.4967905021181501,7.392326563703367,1.318938683854696,2457968.7570858626,36.16756328615697,1.139390136937988,0
22.3,0.0921626549,8.5263208443,0.4612592433,3,0.0259126,5.372,2458000.5,0.2597323195329087,1.16651991571092,5.035044225594919,28.8520216092119,460.1894557939667,0.8635369922219897,271.6146744029957,1.46950283919985,2457770.912607256,179.6031185576674,0.7822865028032653,0
22.7,0.0766575574,7.9195240447,0.1072710745,4,0.0525422,6.519,2458000.5,0.1514158524079464,0.9137303163513598,5.860414922890069,177.8573023304907,319.0255591799234,0.7753770616300362,90.64125634459155,1.052083571072684,2458138.755972242,203.9869515937405,1.12843623227369,0
26.1,0.0160160338,4.6554785934,0.2554883015,5,0.018587,6.36,2458000.5,0.1714328826365063,0.9391389588534732,11.94779476707688,229.0663217594457,332.4246440437997,0.7781396599409749,227.5499749797063,1.100138257765971,2458042.506078219,314.5094251287649,1.082952201198919,0
20.6,0.2016299194,2.1643728488,0.4228501583,2,0.183818,3.753,2458000.5,0.4074703521368719,1.978471308901617,4.06169556322702,142.2597510835389,1016.466480875606,1.172302907970777,38.66044217724877,2.784639709832457,2457957.8350370787,15.11056876015708,0.3541680977909752,0
21.7,0.1214940408,28.4189542612,0.0485413736,1,0.0128745,6.152,2453548.5,0.8684189074961081,0.9067337425159876,4.035074270183858,342.7842082321538,315.3683407722336,0.1193090164503963,322.3904957839119,1.694158468581579,2453597.57543235,303.9792986106828,1.141522319959188,1
23.9,0.04411182,10.551519772,0.0197382264,3,0.0109543,4.767,2458000.5,0.3988200079942557,1.35791927755497,3.854342068985657,341.218636234598,577.9754044222896,0.8163539004249429,237.1733163416558,1.899484654684997,2457913.2981201303,54.31490079465933,0.6228638749080249,0
23.9,0.04411182,17.5649076525,0.4340489593,1,0.0453154,6.298,2458000.5,0.3973810059711997,0.9403258403908948,11.6076647207195,195.3700872141465,333.0550192934602,0.5666582119956471,315.2418743196193,1.313993468786142,2458097.4673558557,255.1877435084699,1.080902491016951,0
21.3,0.1460679643,19.223165458,0.1020481263,4,0.0140066,5.149,2458000.5,0.2494248827236086,1.183993437388868,35.2402424959676,149.1565598893367,470.5679773704998,0.8886760131226273,55.21650962102305,1.479310861655108,2457816.1554508256,141.0296511750646,0.7650329332047928,1
26.989,0.0106354281,7.1641480595,0.2115968709,7,0.0071428,5.874,2458000.5,0.3179061258474021,1.03436766129103,4.008314775490596,322.7144944711469,384.2473032363464,0.705535845388161,249.0178764867158,1.363199477193899,2457901.6235421547,92.63701924370052,0.9368966209206364,0
19.3,0.3669061375,13.5763026447,0.3507449112,0,0.00132059,5.308,2458000.5,0.1902842554038815,1.189560559495507,5.883903317829792,251.5911063365942,473.8907826636587,0.96320591417408,211.4467739786354,1.415915204816935,2457797.7514800234,154.0217068187274,0.7596687109559334,1
22.6,0.0802703167,11.4702980441,0.0517703658,0,0.0341962,5.089,2458000.5,0.4282526106821032,1.234937694057483,5.850410278034516,151.2892418885367,501.2634017981307,0.7060724025476296,292.6184516502227,1.763802985567337,2457751.688642938,178.6926558391438,0.7181852868344447,0
23.8,0.046190746,11.9306425303,0.0975441157,0,0.052677,7.48,2455882.5,0.3864587856542614,0.7629744336180587,20.83376792025673,352.9223651783215,243.4240059087946,0.4681162605167759,351.1788107856062,1.057832606719342,2455988.2188708745,203.652258647551,1.478900976327223,0
28.6,0.0050647146,9.8741431619,0.1466999837,6,0.00220111,5.349,2458000.5,0.2299595839786057,1.176188921427005,1.990548431564578,336.8735046974825,465.9228968858448,0.905713006375406,120.0623447551711,1.446664836478604,2457796.5160968,157.6102089911095,0.772660031104252,0
21.2,0.1529519353,15.938707162,0.1729029027,6,0.0667857,4.469,2458000.5,0.4373989530511649,1.442414905197316,24.56842188077443,151.7319137192872,632.7522951838971,0.8115041357986146,97.07781956847644,2.073325674596017,2458075.090407064,317.5623087461238,0.5689430172598158,0
22.8,0.0732073989,11.7404134833,0.3331832833,6,0.0452308,6.708,2458000.5,0.513906570440738,0.8653553647152513,6.812692898480357,64.12627502627186,294.0289970235248,0.4206435570219426,292.8831880645742,1.31006717240856,2457885.993670272,140.1980046848551,1.224369037218451,0
23.8,0.046190746,11.9306119236,0.0975437554,0,0.0515902,7.48,2456125.5,0.3864450668773289,0.7629535011587539,20.83340836762825,352.9209234711133,243.4139883487221,0.468113884379167,351.1779799498096,1.057793117938341,2456231.6333853165,203.0327732060237,1.478961839630405,0
23.6,0.0506471459,3.8380167643,0.0864847003,0,0.0231683,5.694,2458000.5,0.1755281002971447,1.085053919527081,1.499707987243189,143.9720934468935,412.8339519813857,0.8945964663125213,2.124647144481263,1.27551137274164,2458019.6760410117,343.2780837648182,0.8720213012330731,0
19.8,0.2914439045,14.6506071817,0.49345027,0,0.00864628,5.679,2458000.5,0.6596701710312648,1.039069958449247,1.660280612530236,211.1661458545495,386.8704956796536,0.3536265012455829,111.2704877710451,1.72451341565291,2458022.991311085,339.0708464948791,0.9305439520983694,1
21.7,0.1214940408,7.5148753568,0.4991803786,0,0.072723,4.988,2458000.5,0.1806949354384842,1.298712853884236,2.883848267500705,42.7745945849694,540.5901587784003,1.064042018598494,283.6789058830172,1.533383689169977,2458116.9552514236,282.4479213473536,0.6659388709803942,0
20.1,0.2538370294,14.3828211868,0.4209661835,0,0.286119,5.55,2458000.5,0.6085291129034922,1.067729565398203,19.76609421451883,228.3483095782694,402.9863441432185,0.4179850401456034,179.9055930928364,1.717474090650803,2458175.9619568433,203.2544790124766,0.8933305190908865,0
19.9,0.2783267681,16.5382492667,0.3724623296,0,0.00632801,5.118,2458000.5,0.2001586683140727,1.225054256082759,23.76674096359197,157.1413506175398,495.2579002937377,0.9798490275727472,9.6180260171084,1.470259484592771,2458225.3960863966,196.5243824380092,0.7268940077209951,1
27.4,0.0088014652,7.3391408326,0.071064889,7,0.00184403,5.435,2458000.5,0.2216354711934581,1.149622484484153,7.430785914533306,330.7831998198386,450.2267560674101,0.894825363440914,290.4836428426266,1.404419605527393,2457820.163435952,144.1965902347316,0.7995970811341543,0
23.9,0.04411182,10.5995937061,0.3935150166,5,0.110326,4.698,2458000.5,0.2254849824771856,1.408325755715618,8.113962312011777,158.2260557876106,610.4542330459966,1.090769447365912,28.41222819732559,1.725882064065323,2457721.451415724,164.561870327472,0.589724799193709,0
26.9,0.0110803882,22.8246286413,0.4729642584,7,0.00602602,6.938,2458000.5,0.2997332703803507,0.8416315805242635,10.27694002800109,171.1772580572293,282.0210086909677,0.5893665944383424,218.2204921071237,1.093896566610185,2457932.078607813,87.3399513801906,1.276500646781531,0
21.424,0.1379605689,20.3742223265,0.2243809656,6,0.0890355,4.955,2458000.5,0.1478846210086852,1.235912132943166,39.40701510140626,356.5439054824789,501.8568085276265,1.05313973556283,218.6018120381645,1.418684530323502,2457874.5638402095,90.33855226043312,0.7173360884675185,0
17.3,0.9216265485,22.9603499373,0.086732912,0,0.0591071,3.12,2458000.5,0.7766438887734538,2.26319603381811,9.064507173740576,352.6914107643232,1243.602787733987,0.5054986650569561,299.7393341963947,4.020893402579265,2458582.7329616738,191.4543290913346,0.2894814996804316,0
26.5,0.0133215567,7.5164621883,0.2360511039,1,0.00576149,6.132,2458000.5,0.01394849751423765,0.988667858326567,4.320908199813253,264.4056022167966,359.0658068186285,0.9748774271622922,87.81644303895897,1.002458289490842,2457942.407117798,58.24402434197092,1.00260173250594,0
18.8,0.4619074603,21.5347344882,0.4674758318,1,0.264451,3.214,2458000.5,0.4445997797497422,2.250574629195569,40.07490632410602,190.8023227140372,1233.214308376651,1.249969644744861,16.17455002900164,3.251179613646277,2458488.2635855256,217.6120228280012,0.2919200641402612,0
28.15,0.0062309602,13.5922329378,0.3228583667,4,4.42295e-05,5.916,2458000.5,0.1458940283310568,1.033210407631443,3.174319580769291,10.44411032877468,383.6026380708879,0.8824711791485181,85.73153235954244,1.183949636114367,2458145.0120523744,224.3796113696917,0.9384711268160616,0
20.8,0.1838886721,8.1878859535,0.3826167269,2,0.0497576,5.797,2458000.5,0.2962061287988718,1.052079402640927,7.906473496389842,128.8405407963474,394.1587791697582,0.7404470355956286,242.293197578416,1.363711769686226,2457881.0856817695,109.0655767033018,0.9133375152985072,1
25.6,0.0201629919,14.0912031607,0.2689702852,7,0.024568,6.797,2458000.5,0.1986104067958223,0.8633230890356343,15.29060134113289,18.63948790340435,292.993820551631,0.691858139126041,344.8005314441176,1.034788038945228,2458132.9450594713,197.2654367936369,1.228694855482665,0
25.4,0.022108281,11.1995010545,0.2328691339,5,0.0053862,6.79,2458000.5,0.177454625327355,0.8693364318543375,1.86779849136472,150.0050896869119,296.0603493553376,0.7150686610562064,204.9786870571115,1.023604202652469,2457906.7139113224,114.0409109070574,1.21596830100312,0
19.4,0.3503926411,9.3048655227,0.0362417486,1,0.0215286,5.768,2457800.5,0.1290438595815365,1.061197120692007,15.08972042172532,215.4436355173162,399.2937581924141,0.924256148461097,61.17301359257869,1.198138092922917,2457865.405627995,301.4816144786948,0.9015918546528368,1
21.0,0.1677084622,26.0538805106,0.4006429748,1,0.175606,4.38,2458000.5,0.5458440282992364,1.487152224729361,10.42495328796337,114.7292730820402,662.4171450359277,0.6753990636889152,354.1692340425912,2.298905385769806,2457734.9226792026,144.331764664412,0.543464194273647,0
20.9,0.1756123185,19.2686125665,0.4392369614,0,0.0337336,5.148,2458000.5,0.523263108804333,1.182148764701506,23.27720540354022,65.77208245525733,469.4686819583911,0.5635739270145939,110.1549531441406,1.800723602388418,2457785.992688909,164.4894216808606,0.7668243140272065,1
19.4,0.3503926411,9.3048655241,0.0362417486,1,0.020437,5.768,2458000.5,0.1290153472152782,1.061191066459368,15.0900047631558,215.4428312993687,399.2903411827814,0.924281132558361,61.18913869575113,1.198101000360374,2457865.4169557453,121.790814642756,0.9015995702115028,1
18.9,0.4411182,14.3425306846,0.2269234082,0,0.00433054,3.539,2458000.5,0.5324847482604941,2.10401812174821,8.168524524209124,299.0216815675574,1114.737576501411,0.9836605618535968,332.9520294576553,3.224375681642823,2457678.0535241137,104.1327876318541,0.322945962878416,1
24.0,0.0421264611,10.8435350851,0.3079150576,3,0.0666464,6.379,2458000.5,0.2473747528584077,0.9352170073812008,7.028450269921951,204.1993482802674,330.3444547300045,0.7038679313112967,23.65247194162792,1.166566083451105,2458103.637073676,247.60414775645,1.089771584918032,0
21.494,0.1335841639,15.6786970401,0.1947745932,5,0.0739088,6.696,2458000.5,0.3838850579102436,0.8740622180160318,10.8683759590036,100.3027572519904,298.4777407624754,0.5385227928357914,257.1689856660798,1.209601643196272,2457968.782320913,38.2553300025332,1.206120091502847,0
17.4,0.8801465209,36.9027872256,0.3090826956,0,0.0508661,3.58,2458000.5,0.5639780444598699,1.723590507735431,53.82827282376167,38.98727038019353,826.5127687372666,0.7515233037332082,114.9699500537067,2.695657711737653,2458079.9432658567,325.3972971861633,0.4355649587241131,0
22.1,0.1010543415,15.7970850712,0.1834604628,0,0.0549144,5.293,2458000.5,0.1538369907726766,1.157817149428843,31.0424516089619,49.31999676585112,455.0492405086502,0.9797020432957112,246.8332902517551,1.335932255561975,2458117.7636105367,267.2300401028926,0.7911231751482434,0
21.6,0.1272198785,20.2894533769,0.2034854101,0,0.0812573,5.01,2458000.5,0.4765100329390353,1.253468714046949,5.80092536793395,191.2587796617734,512.5882832519676,0.6561782958283874,147.9375112842552,1.850759132265511,2458112.460028539,281.3684518532314,0.7023180430814464,0
20.5,0.2111324448,19.8548506193,0.1496882423,1,0.117551,6.468,2458000.5,0.526542700061064,0.8963389405575244,20.13021458154914,38.78160579508243,309.9608358537071,0.424378214626492,334.98067422639,1.368299666488557,2457976.506133836,27.86736522773487,1.161437053840925,0
21.0,0.1677084622,24.7182552115,0.3425756907,2,0.00215466,4.092,2458000.5,0.5332462604352894,1.653696612656535,7.502275135786705,74.49124208498932,776.7516457501827,0.7718690780629323,250.7422433155759,2.535524147250137,2457669.892935062,153.2259944718528,0.4634686028277596,1
22.2,0.096506147,11.3966022742,0.2338387796,1,0.0499383,5.512,2458000.5,0.4988696932157258,1.100327266788939,10.78773208277203,16.98040476322838,421.5812038217386,0.5514073407690427,125.9795009921141,1.649247192808834,2457807.135336048,165.1195034118488,0.8539280137171922,0
20.6,0.2016299194,15.4554198905,0.1096739132,7,0.0947896,4.044,2458000.5,0.4908497989594158,1.661650553101948,22.1301664250267,72.21757892144072,782.3624022975998,0.8460297131710548,100.3153715205702,2.477271393032841,2457629.305441272,170.8032501941032,0.4601448113339436,0
24.4,0.0350392641,14.6851764215,0.3870564736,0,0.021176,5.17,2458000.5,0.1896829317424602,1.233608012173821,5.565071112894867,215.9032878169585,500.4540394052879,0.9996136278037018,323.5602403844879,1.46760239654394,2457831.3481179783,121.6788610599896,0.7193467764348634,0
18.8,0.4619074603,19.5361708097,0.346919794,2,0.0613713,3.232,2458000.5,0.591282535960133,2.269587545102286,28.17732240810394,95.203000551295,1248.874609320113,0.9276200658506738,158.5215330934825,3.611555024353899,2458591.8746083123,189.5306371002728,0.2882595236650571,0
25.8,0.0183888672,4.8238986328,0.4017865719,6,0.00120536,4.769,2458000.5,0.3500664333192877,1.365936091394591,0.6544971567741348,214.1302323153935,583.1012834449405,0.887767715737998,119.6465718765472,1.844104467051184,2458076.200143044,313.2636057069759,0.617388454151796,0
24.3,0.0366906138,11.5082485302,0.0258608669,7,0.0222117,5.054,2458000.5,0.202625295607249,1.253655419096375,20.00369553323626,256.4453282720152,512.7028130962499,0.9996331192123424,38.56656343615317,1.507677718980407,2458106.3548874944,285.6728098139616,0.7021611561402084,0
19.6,0.3195618867,18.3327339774,0.355113415,0,0.0142281,5.208,2457800.5,0.2348032024240591,1.187057031586828,27.42819291107595,91.3017276853694,472.395556943907,0.9083322391102432,58.2930682841533,1.465781824063413,2457814.6715043797,349.2002761211894,0.7620732132388514,1
26.2,0.0152951935,7.9263615697,0.1628003234,6,0.00634687,5.537,2458000.5,0.1197566329200361,1.126601949757105,6.507326870768589,242.5828956419752,436.7713817183259,0.9916838936130462,318.5163366159038,1.261520005901163,2458071.8892944315,301.1588142652097,0.8242298261019404,0
20.8,0.1838886721,19.6672789686,0.3665254682,1,0.113249,6.447,2458000.5,0.2991539178730141,0.912717016736762,21.03334897898406,87.57392832159935,318.4950216186122,0.6396741452705902,23.61692199702258,1.185759888202933,2458072.7060020766,278.3844048313936,1.130315940796992,0
19.6,0.3195618867,18.3327075668,0.3551124243,0,0.014981,5.208,2458000.5,0.2347705612442139,1.18707590311588,27.42934756970816,91.29622833768234,472.4068220242749,0.9083854271018824,58.30311252249622,1.465766379129877,2457814.66831711,141.6139706740252,0.7620550407324583,1
20.616,0.2001497153,17.4813559273,0.3236887064,5,0.317486,5.612,2458000.5,0.4054789391223797,1.062613440594973,29.97955176309085,280.3174924693282,400.0933971167236,0.6317460700053416,202.1321893156033,1.493480811184605,2458183.941818243,194.9409036905404,0.8997899055429133,0
17.5,0.8405334021,16.1254927357,0.3009671033,0,0.0636542,3.367,2458000.5,0.5484018822965251,2.306718529428724,3.246143241153584,213.2863017826745,1279.647443089683,1.041709745961739,98.0395632854609,3.571727312895709,2457601.275168723,112.3129187151667,0.2813274874607551,0
22.0,0.1058168859,13.4752350082,0.0656199111,7,0.0589302,5.364,2458000.5,0.30977234666475,1.150231297936064,20.01862819566331,268.0963340337385,450.5844479129489,0.7939214495671685,70.135953631271,1.50654114630496,2458052.23419338,318.6663283583578,0.7989623291870707,0
23.0,0.0667659413,4.3317191588,0.0942749026,5,0.0949569,4.633,2458000.5,0.2318209307064729,1.438387666344343,7.096661497807136,253.4295183007643,630.1041683088879,1.104939298815686,18.92836310165708,1.771836033873,2458088.2088474487,309.8889442894267,0.5713341033216619,0
21.5,0.1332155667,16.9382989689,0.30841203,4,0.0738937,3.5,2458000.5,0.5261474187914922,2.161978055705668,4.440911302351275,237.8567752670393,1161.11530358446,1.024458882212282,78.24190434677628,3.299497229199053,2458038.029903394,348.3639762732325,0.3100467273910263,0
16.5,1.332155667,13.1145420116,0.046096606,0,0.0436453,7.557,2458000.5,0.3399797159866457,0.7531844336406677,24.9272962782371,272.6928189515696,238.7538758060025,0.4971170038059509,156.6239373490321,1.009251863475384,2458103.876113845,204.1265053446825,1.507828925434974,1
20.2,0.2424124811,11.0655789028,0.4891910301,0,0.0270542,5.556,2458000.5,0.4614920351674892,1.087142228849047,18.2835214315469,246.750955268562,414.0263438840223,0.5854347491409798,256.0421444347076,1.588849708557113,2458057.798667411,310.1782421031937,0.8695098882423862,1
27.1,0.0101054342,12.5521761782,0.1217900305,1,0.00108035,6.997,2458000.5,0.3884472788369994,0.830728067890893,5.059664077001305,166.1544806171286,276.5583358674995,0.5080340104651575,319.7961989090851,1.153422125316629,2458016.8025449114,338.7787406603182,1.301714514844629,0
27.2,0.0096506147,12.5265347443,0.373472573,7,0.00396247,6.385,2458000.5,0.3601241569688025,0.9297454068141836,0.4952217100602064,323.4926064565487,327.4496187621624,0.5949216259896094,264.2658160994401,1.264569187638758,2458072.03320699,281.3559795432977,1.099405769232182,0
21.571,0.1289302951,12.8353276218,0.3169188022,5,0.119136,4.491,2458000.5,0.294842973658921,1.498548586522003,6.801303325578496,56.16673208709447,670.0460779441441,1.056712065099482,259.3072848150319,1.940385107944523,2457965.063673359,19.03910493734082,0.5372764826928963,0
18.7,0.4836764882,24.3634556187,0.4537824533,0,0.00197078,4.054,2458000.5,0.4921266252859243,1.694978563392385,7.83911684920814,326.9024685776038,806.0180023830769,0.8608344830581066,233.0557394203598,2.529122643726664,2457919.6516182907,36.11013318463239,0.4466401481550315,1
20.6,0.2016299194,8.9531690586,0.1383051498,0,0.0355235,6.454,2456346.5,0.4120948370750944,0.9138520280653584,5.208499321631484,205.2425729545676,319.0893040944803,0.53725832544902,211.1301076969899,1.290445730681697,2456372.82623736,330.2984546084541,1.128210802996412,1
18.1,0.6376097899,15.5946377133,0.3871723975,0,0.243876,3.776,2458000.5,0.3929044048426266,1.90717825097135,19.80151512180682,90.671469731107,962.0227781647918,1.15783951534465,235.8207925627996,2.656516986598051,2457630.10940908,138.6044236764724,0.3742115136678531,0
19.5,0.3346223745,31.6077353288,0.4129162592,0,0.00803028,3.594,2458000.5,0.5374951507131843,1.854462055451618,38.50091552904151,124.7942812859417,922.4128707956812,0.8576976934647692,237.7160546006993,2.851226417438468,2458244.0678961785,264.9401353771952,0.3902807640676793,1
18.7,0.4836764882,32.1814057516,0.2381173175,0,0.22291,5.289,2458000.5,0.790756960368756,1.064507657848714,43.56115448362104,276.4541321668485,401.1636849031553,0.2227408180390012,160.10543676,1.906274497658426,2457979.536854731,18.81210234352095,0.897389304036599,0
18.7,0.4836764882,32.1814058882,0.2381172941,0,0.22291,5.289,2458000.5,0.7907569689137183,1.064507658028576,43.56115504220871,276.4541314999233,401.1636850048279,0.2227408089804583,160.1054355754493,1.906274507076694,2457979.536854091,18.8121029128578,0.8973893038091608,0
20.1,0.2538370294,18.5175254845,0.32111022,0,0.14088,4.574,2457600.5,0.2476966426679784,1.376451096446346,37.22407108829239,106.1303161194635,589.8473138359883,1.035508781059929,244.0632687260298,1.717393411832764,2457658.844275228,324.3908879648891,0.6103274382293802,0
20.1,0.2538370294,31.1285563305,0.4797684445,1,0.00799405,3.918,2458000.5,0.6073127022277187,1.73386919363144,0.9209450537747632,317.3928578023471,833.9171826189519,0.6808684083377344,228.7276848309123,2.786869978925145,2458218.5062927664,265.8872187409405,0.4316975444364929,1
20.2,0.2424124811,18.5175194475,0.3211118286,0,0.141147,4.574,2458000.5,0.2476471761427561,1.376501611527481,37.22279206579987,106.1248590326738,589.8797847952184,1.035614874476747,244.0608253914646,1.717388348578214,2458248.6969151916,208.5269511313089,0.610293841693485,0
19.7,0.3051792326,26.347867125,0.3719103572,1,0.200346,3.568,2458000.5,0.4364161676008859,1.895561584856526,40.75589995690742,296.3182956877208,953.2466221849488,1.06830786254198,56.56054080211472,2.722815307171073,2457581.9292042674,158.0760770160067,0.3776567276733059,0
16.7,1.214940408,20.2917992454,0.4068983202,0,0.256265,3.427,2458000.5,0.707411422929393,2.016449150650885,15.95128044364067,168.5299865401225,1045.873933196462,0.5899899877241765,167.1005289202966,3.442908313577593,2458304.369211986,255.4052559846539,0.3442097451456186,0
17.9,0.6991252322,15.3422196651,0.4432989827,0,0.0451383,5.169,2458000.5,0.2780787999190192,1.189569735081815,30.1225406141259,292.4757569846702,473.8962656558362,0.8587756107302781,84.2046886005298,1.520363859433351,2458067.793321121,308.879960955237,0.759659921569096,1
23.7,0.0483676488,9.8307494523,0.3266999354,6,0.0752783,6.424,2458000.5,0.222717159391895,0.9253650074475226,13.08284558438967,359.7151698871408,325.1382290472969,0.7192703415881505,330.5650246556428,1.131459673306895,2458031.5589511907,325.6108650727421,1.107221384132076,0
20.3,0.2315021222,15.4140722175,0.4815542488,2,0.0449381,7.609,2458000.5,0.2710734108752346,0.7521531361361501,19.1976308267857,358.6587800949906,238.2636732212871,0.5482644200232192,347.4623459991788,0.956041852249081,2458042.556090056,296.4561445080394,1.510931125726625,1
20.7,0.1925550782,14.6993080325,0.29796017,0,0.143015,4.911,2458000.5,0.249441069304206,1.310034736062646,14.97551130247512,119.3113637536016,547.6746555831121,0.983258270673526,267.3785244832686,1.636811201451766,2458217.784534408,217.173539820518,0.6573245563403077,0
17.5,0.8405334021,21.255850666,0.305244776,0,0.0197173,3.356,2458000.5,0.5749602982938385,2.237486605660774,16.14284854240449,116.8191316160531,1222.472485465145,0.9510206394415868,139.3276943771838,3.52395257187996,2458453.144808691,226.7028231177015,0.2944851555190803,1
20.3,0.2315021222,19.8486346,0.4835802625,0,0.122189,4.593,2458000.5,0.2568069943428223,1.367546504692949,37.36069360524818,118.9617953672091,584.1327857113762,1.016350997198721,305.8884068834909,1.718742012187178,2458225.7535616606,221.1766293872037,0.6162982267149756,0
24.1,0.040230458,9.509879717,0.0391035086,6,0.00335624,6.997,2458000.5,0.4073193079080165,0.8301293866516695,1.914256662040002,243.0519125356717,276.259428572244,0.4920016594066053,213.6346689133144,1.168257113896734,2458037.142516542,312.2502959502082,1.303122944474842,0
